#ID lat lon 1 2 5.5 6 9 11 12 18 24 36 48 54
23 43.072210 -89.406264 0.007 0.007 0.051 0.007 0.007 0.672 0.015 0.015 0.044 0.825 1 1
24 43.072210 -89.406215 0.005 0 0.05 0 0.005 0.442 0 0 0.025 0.714 1 1
25 43.072210 -89.406178 0 0 0.093 0 0.013 0.613 0 0.013 0.12 1 1 1
26 43.072203 -89.406141 0 0 0.147 0.007 0.022 0.919 0.022 0.037 0.228 0.993 1 1
27 43.072203 -89.406117 0.035 0.025 0.343 0.035 0.03 0.98 0.015 0.152 0.641 1 1 1
28 43.072210 -89.406105 0 0.013 0.132 0.013 0.026 0.895 0.026 0.276 0.474 1 1 1
29 43.072210 -89.406080 0 0.015 0.147 0 0.015 0.985 0 0.11 0.449 1 1 1
30 43.072210 -89.406068 0 0 0.09 0 0.01 1 0.005 0.05 0.221 1 1 1
31 43.072210 -89.406068 0 0 0.149 0 0.014 1 0 0.014 0.027 1 1 1
32 43.072209 -89.406055 0 0 0.088 0.007 0 0.963 0 0.007 0.088 1 1 1
33 43.072209 -89.406055 0 0 0.015 0 0.005 0.965 0.01 0.01 0.04 0.995 1 1
34 43.072209 -89.406055 0.004 0.008 0.235 0.002 0.002 0.996 0.008 0.064 0.159 1 1 1
35 43.072209 -89.406055 0 0 0.471 0.015 0.007 1 0.015 0.132 0.426 1 1 1
36 43.072209 -89.406055 0.009 0.02 0.458 0.018 0.012 0.988 0.025 0.13 0.314 0.987 1 1
37 43.072209 -89.406055 0 0.007 0.089 0.007 0.007 0.852 0 0 0.067 0.926 1 1
38 43.072209 -89.406031 0.02 0.005 0.096 0.01 0.015 0.746 0.01 0.157 0.406 1 1 1
39 43.072209 -89.405994 0.013 0.039 0.237 0 0.039 0.632 0 0.329 0.737 0.987 1 1
40 43.072203 -89.405933 0.022 0.074 0.2 0.015 0.067 0.6 0.081 0.356 0.778 0.985 1 1
41 43.072202 -89.405871 0.005 0.005 0.065 0.01 0.035 0.185 0.01 0.105 0.24 0.68 0.975 1
42 43.072209 -89.405798 0.04 0.093 0.253 0.013 0 0.76 0 0.173 0.493 0.907 1 1
43 43.072208 -89.405712 0.007 0.007 0.206 0.007 0.015 0.39 0.029 0.169 0.397 0.706 0.978 1
44 43.072202 -89.405626 0 0 0 0.005 0 0.015 0 0 0.005 0.085 0.869 0.995
45 43.072201 -89.405528 0 0 0 0 0 0 0 0 0 0.066 0.908 1
46 43.072200 -89.405417 0.015 0 0 0 0.007 0.067 0 0 0.007 0.133 0.926 1
47 43.072194 -89.405307 0.005 0.01 0.05 0 0 0.241 0.005 0.005 0.085 0.568 0.985 1
48 43.072193 -89.405184 0.027 0.027 0.093 0 0.013 0.427 0.027 0.027 0.12 0.76 1 1
49 43.072192 -89.405074 0.051 0.139 0.263 0.007 0.036 0.737 0.029 0.175 0.38 0.92 1 1
50 43.072191 -89.404951 0.096 0.222 0.449 0.01 0.025 0.909 0.02 0.283 0.48 0.965 1 1
51 43.072191 -89.404828 0.041 0.054 0.176 0 0.027 0.784 0.041 0.108 0.257 0.959 1 1
52 43.072190 -89.404705 0.015 0.029 0.197 0.015 0.007 0.774 0 0.051 0.131 0.869 1 1
53 43.072183 -89.404582 0.22 0.3 0.645 0.015 0.025 0.98 0.02 0.24 0.505 0.98 1 1
54 43.072188 -89.404460 0.093 0.28 0.453 0.067 0.067 0.867 0.053 0.267 0.653 0.96 1 1
55 43.072181 -89.404325 0.096 0.176 0.471 0.007 0.015 0.919 0.029 0.272 0.485 0.971 1 1
56 43.072180 -89.404189 0.127 0.228 0.503 0.005 0.051 0.868 0.036 0.284 0.487 0.98 1 1
57 43.072179 -89.404054 0.027 0.093 0.32 0 0.013 0.893 0.013 0.187 0.387 0.96 1 1
58 43.072172 -89.403919 0.131 0.226 0.562 0.015 0.139 0.942 0.08 0.453 0.672 0.985 1 1
59 43.072171 -89.403784 0.131 0.258 0.626 0.005 0.141 0.944 0.076 0.505 0.742 0.985 1 1
60 43.072170 -89.403649 0.355 0.855 0.974 0.066 0.566 0.987 0.645 0.868 0.947 1 1 1
61 43.072169 -89.403502 0.074 0.353 0.787 0 0.176 0.993 0.147 0.684 0.868 0.993 1 1
62 43.072162 -89.403354 0.187 0.52 0.768 0.03 0.343 0.965 0.323 0.742 0.894 0.98 1 1
63 43.072161 -89.403207 0.171 0.513 0.829 0.013 0.25 0.987 0.289 0.697 0.868 0.987 1 1
64 43.072154 -89.403060 0.08 0.453 0.839 0.036 0.19 0.956 0.299 0.686 0.847 0.985 1 1
65 43.072153 -89.402900 0.305 0.66 0.964 0.107 0.381 1 0.467 0.832 0.919 1 1 1
66 43.072146 -89.402753 0.526 0.776 0.987 0.013 0.303 1 0.276 0.776 0.908 1 1 1
67 43.072145 -89.402593 0.301 0.515 0.919 0.037 0.265 0.993 0.184 0.794 0.919 1 1 1
68 43.072144 -89.402446 0.186 0.291 0.729 0.015 0.181 0.935 0.151 0.558 0.769 0.99 1 1
69 43.072143 -89.402286 0.095 0.203 0.351 0.014 0.054 0.73 0.068 0.23 0.5 0.878 0.986 1
70 43.072143 -89.402139 0.022 0.058 0.168 0.007 0.044 0.518 0.015 0.182 0.263 0.796 1 1
71 43.072142 -89.401979 0.045 0.177 0.379 0.01 0.101 0.778 0.061 0.364 0.495 0.965 1 1
72 43.072141 -89.401832 0.247 0.753 0.844 0.13 0.468 0.961 0.571 0.87 0.909 1 1 1
73 43.072140 -89.401685 0.163 0.378 0.726 0.119 0.385 0.911 0.393 0.785 0.911 1 1 1
74 43.072140 -89.401550 0.121 0.333 0.697 0.03 0.222 0.909 0.222 0.657 0.879 1 1 1
75 43.072133 -89.401415 0.039 0.312 0.662 0.026 0.195 0.896 0.208 0.545 0.74 0.987 1 1
76 43.072132 -89.401280 0.176 0.471 0.787 0.11 0.272 0.993 0.426 0.743 0.912 1 1 1
77 43.072125 -89.401157 0.123 0.492 0.764 0.128 0.385 0.964 0.421 0.636 0.851 0.99 1 1
78 43.072124 -89.401022 0.244 0.769 0.859 0.218 0.526 0.936 0.615 0.923 0.974 1 1 1
79 43.072123 -89.400899 0.015 0.279 0.757 0.022 0.096 0.934 0.169 0.779 0.882 1 1 1
80 43.072116 -89.400764 0.136 0.485 0.722 0.111 0.313 0.909 0.354 0.692 0.843 0.99 1 1
81 43.072122 -89.400629 0.189 0.73 0.905 0.257 0.541 0.946 0.527 0.824 0.932 1 1 1
82 43.072121 -89.400494 0.321 0.903 0.993 0.455 0.836 0.993 0.836 0.955 0.993 1 1 1
83 43.072114 -89.400359 0.114 0.761 0.915 0.264 0.493 0.965 0.662 0.826 0.925 1 1 1
84 43.072113 -89.400224 0.403 0.987 0.948 0.649 0.831 0.974 0.779 0.961 1 1 1 1
85 43.072112 -89.400089 0.604 0.985 1 0.746 0.918 1 0.933 0.993 1 1 1 1
86 43.072111 -89.399954 0.628 0.975 0.97 0.573 0.889 0.99 0.899 0.98 0.99 1 1 1
87 43.072104 -89.399831 0.324 0.865 0.919 0.243 0.622 0.986 0.608 0.905 0.959 1 1 1
88 43.072103 -89.399708 0.285 0.818 0.964 0.328 0.628 1 0.723 0.942 0.978 1 1 1
89 43.072102 -89.399573 0.338 0.889 0.939 0.364 0.672 1 0.732 0.889 0.939 1 1 1
90 43.072101 -89.399450 0.753 0.986 1 0.507 0.863 1 0.822 0.986 0.986 1 1 1
91 43.072101 -89.399327 0.551 0.935 0.978 0.464 0.746 1 0.754 0.942 0.971 1 1 1
92 43.072100 -89.399204 0.162 0.558 0.838 0.041 0.299 0.97 0.371 0.832 0.863 1 1 1
93 43.072093 -89.399082 0.04 0.573 0.88 0 0.28 0.947 0.333 0.813 0.867 1 1 1
94 43.072092 -89.398959 0.044 0.285 0.708 0.029 0.19 0.964 0.285 0.708 0.876 1 1 1
95 43.072092 -89.398848 0.172 0.687 0.879 0.162 0.439 0.975 0.571 0.859 0.919 1 1 1
96 43.072091 -89.398738 0.184 0.75 0.882 0.237 0.526 0.961 0.618 0.882 0.921 1 1 1
97 43.072084 -89.398627 0.434 0.904 0.949 0.456 0.831 0.993 0.809 0.949 0.978 1 1 1
98 43.072083 -89.398517 0.383 0.922 0.953 0.466 0.736 0.99 0.819 0.927 0.948 1 1 1
99 43.072083 -89.398394 0.21 0.716 0.963 0.284 0.568 0.988 0.84 0.852 0.84 1 1 1
100 43.072076 -89.398284 0.441 0.956 0.978 0.625 0.919 0.993 0.963 0.978 0.985 1 1 1
101 43.072069 -89.398173 0.221 0.955 0.985 0.487 0.784 0.995 0.854 0.95 0.965 1 1 1
102 43.072075 -89.398063 0.413 0.973 1 0.653 0.733 1 0.867 0.973 0.987 1 1 1
103 43.072075 -89.397952 0.443 0.989 1 0.807 0.977 1 1 1 1 1 1 1
104 43.072068 -89.397854 0.935 1 0.995 0.944 0.977 1 0.986 1 1 1 1 1
105 43.072067 -89.397768 0.97 1 1 0.909 0.97 1 1 1 1 1 1 1
106 43.072067 -89.397670 1 1 1 0 1 1 1 1 1 1 1 1
107 43.072066 -89.397560 0.861 0.992 0.996 0.992 1 1 1 1 1 1 1 1
108 43.072065 -89.397461 0.797 1 1 1 1 1 1 1 1 1 1 1
109 43.072065 -89.397363 0.803 0.985 1 1 1 1 1 1 1 1 1 1
110 43.072064 -89.397253 0.959 1 1 1 1 1 1 1 1 1 1 1
111 43.072064 -89.397142 0.896 1 1 1 1 1 1 1 1 1 1 1
112 43.072057 -89.397032 0.856 1 0.99 1 1 1 1 1 1 1 1 1
113 43.072056 -89.396897 0.949 1 1 1 1 1 1 1 1 1 1 1
114 43.072055 -89.396664 0.959 1 0.995 1 1 1 1 1 1 1 1 1
115 43.072053 -89.396209 0.992 1 1 1 1 1 1 1 1 1 1 1
116 43.072052 -89.396123 0 1 1 1 1 1 1 1 1 1 1 1
117 43.072052 -89.396037 0.397 1 1 1 1 1 1 1 1 1 1 1
118 43.072052 -89.395976 0.933 1 1 1 1 1 1 1 1 1 1 1
119 43.073264 -89.403025 0 1 1 1 1 1 1 1 1 1 1 1
120 43.073259 -89.403197 0.778 1 1 1 1 1 1 1 1 1 1 1
121 43.073266 -89.403369 0.86 1 0.991 1 1 1 1 1 1 1 1 1
122 43.073267 -89.403541 0.493 0.925 0.985 1 1 1 1 1 1 1 1 1
123 43.073275 -89.403713 0.846 1 1 1 1 1 1 1 1 1 1 1
124 43.073276 -89.403897 0.917 1 1 1 1 1 1 1 1 1 1 1
125 43.073277 -89.404069 0.87 1 0.991 1 1 1 1 1 1 1 1 1
126 43.073277 -89.404241 0.895 1 1 1 1 1 1 1 1 1 1 1
127 43.073285 -89.404413 0.885 1 1 1 1 1 1 1 1 1 1 1
128 43.073286 -89.404584 0.926 1 0.988 1 1 1 1 1 1 1 1 1
129 43.073287 -89.404756 0.927 1 1 1 1 1 1 1 1 1 1 1
130 43.073288 -89.404928 0.913 0.994 1 1 1 1 1 1 1 1 1 1
131 43.073288 -89.405100 0.883 1 1 1 1 1 1 1 1 1 1 1
132 43.073289 -89.405260 0.643 0.929 0.994 1 1 1 1 1 1 1 1 1
133 43.073290 -89.405432 0.107 0.48 0.689 1 0.974 0.918 0.995 1 0.99 1 1 1
134 43.073291 -89.405603 0.154 0.244 0.513 0.949 0.962 0.808 0.949 0.936 0.936 1 1 1
135 43.073298 -89.405775 0.282 0.756 0.939 1 0.992 1 1 1 1 1 1 1
136 43.073292 -89.405935 0.555 0.994 0.982 1 1 1 1 1 1 1 1 1
137 43.073293 -89.406107 0.968 1 1 1 1 1 1 1 1 1 1 1
138 43.073294 -89.406266 0.908 0.992 1 1 1 1 1 1 1 1 1 1
139 43.073301 -89.406426 0.683 0.968 0.995 1 1 1 1 1 1 1 1 1
140 43.073302 -89.406598 0.737 0.947 1 1 1 1 1 1 1 1 1 1
141 43.073303 -89.406757 0.903 1 1 1 1 1 1 1 1 1 1 1
142 43.073304 -89.406917 0.152 0.411 0.569 0.827 0.797 0.863 0.827 0.832 0.909 0.985 1 1
143 43.073304 -89.407076 0 0.066 0.158 0.513 0.474 0.592 0.553 0.5 0.487 0.921 1 1
144 43.073305 -89.407236 0.146 0.299 0.555 0.964 0.978 0.927 0.942 0.956 0.993 1 1 1
145 43.073306 -89.407396 0.649 0.928 0.907 1 1 1 1 1 1 1 1 1
146 43.073308 -89.407850 0.993 1 1 1 1 1 1 1 1 1 1 1
147 43.073309 -89.408009 0 1 1 1 1 1 1 1 1 1 1 1
148 43.073304 -89.408157 0 1 1 1 1 1 1 1 1 1 1 1
149 43.073311 -89.408317 0.371 0.624 0.901 1 0.995 0.975 1 1 1 1 1 1
150 43.073312 -89.408464 0.013 0.211 0.316 0.855 0.842 0.776 0.934 0.868 0.829 1 1 1
151 43.073313 -89.408611 0.252 0.511 0.733 0.97 0.956 0.985 0.985 0.993 1 1 1 1
152 43.073314 -89.408759 0.237 0.47 0.753 0.995 0.929 0.985 0.98 0.975 0.995 1 1 1
153 43.073321 -89.408906 0.2 0.477 0.815 0.985 0.969 0.954 0.985 0.969 1 1 1 1
154 43.073322 -89.409053 0.511 0.855 0.985 1 0.992 1 0.992 1 1 1 1 1
155 43.073322 -89.409201 0.834 0.95 1 0.533 0.643 1 0.628 0.955 0.99 1 1 1
156 43.073323 -89.409360 0.649 0.892 0.959 0.041 0.284 1 0.324 0.919 1 1 1 1
157 43.073331 -89.409520 0.759 0.861 1 0.088 0.226 1 0.299 0.927 0.993 1 1 1
158 43.073331 -89.409679 0.237 0.389 0.783 0.03 0.081 0.975 0.081 0.54 0.758 0.985 1 1
159 43.073339 -89.409839 0.158 0.421 0.671 0.079 0.053 0.987 0.118 0.382 0.592 0.987 1 1
160 43.073352 -89.409998 0.059 0.169 0.301 0.015 0.022 0.75 0.029 0.228 0.419 0.868 1 1
161 43.073360 -89.410146 0.03 0.09 0.246 0.01 0.025 0.704 0.01 0.166 0.342 0.889 1 1
162 43.073373 -89.410305 0 0.013 0.04 0 0 0.227 0 0 0.013 0.573 0.987 1
163 43.073380 -89.410465 0 0 0 0 0 0.095 0.007 0.007 0.007 0.321 0.978 1
164 43.073388 -89.410624 0 0 0.005 0 0 0.015 0 0.005 0.005 0.227 0.955 1
165 43.073401 -89.410784 0 0 0 0 0 0.054 0.014 0 0.014 0.27 0.919 0.986
166 43.073402 -89.410931 0 0 0.015 0 0.007 0.146 0.007 0.029 0.073 0.277 0.876 1
167 43.073415 -89.411078 0.01 0 0.005 0.005 0 0.015 0 0 0.005 0.061 0.808 0.98
168 43.073416 -89.411226 0 0 0 0 0 0 0 0 0 0.039 0.724 0.961
169 43.073417 -89.411361 0 0 0 0.007 0 0.037 0 0 0.007 0.25 0.934 0.993
170 43.073430 -89.411496 0.005 0 0 0 0.005 0.035 0 0.01 0.02 0.172 0.838 0.97
171 43.073431 -89.411631 0.039 0.092 0.342 0.026 0.013 0.803 0.026 0.368 0.684 1 1 1
172 43.073432 -89.411753 0.126 0.289 0.481 0.015 0.074 0.859 0.059 0.422 0.807 1 1 1
173 43.073445 -89.411876 0.146 0.333 0.586 0.025 0.136 0.949 0.076 0.535 0.813 1 1 1
174 43.073446 -89.411987 0.237 0.592 0.855 0.026 0.171 1 0.197 0.803 0.908 1 1 1
175 43.073459 -89.412109 0.353 0.772 0.985 0.066 0.368 1 0.382 0.941 1 1 1 1
176 43.073472 -89.412220 0.49 0.833 0.939 0.04 0.374 0.99 0.394 0.813 0.975 1 1 1
177 43.073492 -89.412318 0.667 0.893 1 0.053 0.4 1 0.36 0.933 0.973 1 1 1
178 43.073511 -89.412416 0.377 0.746 0.906 0.014 0.196 0.993 0.268 0.768 0.978 1 1 1
179 43.073531 -89.412501 0.613 0.879 0.955 0.101 0.482 1 0.528 0.925 0.955 1 1 1
180 43.073544 -89.412587 0.27 0.541 0.865 0.095 0.23 0.986 0.27 0.851 0.973 1 1 1
181 43.073557 -89.412636 0.228 0.669 0.912 0.029 0.316 1 0.265 0.912 0.971 1 1 1
182 43.073570 -89.412685 0.035 0.136 0.769 0.02 0.065 0.935 0.126 0.744 0.935 1 1 1
183 43.073577 -89.412710 0.013 0 0.36 0.013 0 0.893 0.04 0.573 0.88 1 1 1
184 43.073577 -89.412722 0.015 0.051 0.839 0 0.036 0.993 0.109 0.745 1 1 1 1
185 43.073577 -89.412722 0.005 0.024 0.461 0.005 0.007 0.902 0.034 0.539 0.895 1 1 1
186 43.073571 -89.412722 0 0 0.322 0.015 0.005 0.935 0.025 0.653 0.925 1 1 1
187 43.073571 -89.412734 0 0 0.427 0 0.013 0.947 0.027 0.72 0.907 1 1 1
188 43.073577 -89.412734 0 0.005 0.366 0.01 0.002 0.946 0.063 0.707 0.944 1 1 1
189 43.073571 -89.412735 0 0 0.421 0.005 0.005 0.944 0.041 0.72 0.944 1 1 1
190 43.073578 -89.412735 0.003 0.006 0.464 0.006 0.009 0.961 0.093 0.769 0.949 1 1 1
191 43.073572 -89.412735 0 0.005 0.449 0.005 0.005 0.939 0.08 0.7 0.927 1 1 1
192 43.073578 -89.412735 0 0 0.347 0 0.013 0.987 0.053 0.587 0.893 1 1 1
193 43.073572 -89.412735 0.005 0.002 0.332 0.005 0.015 0.944 0.059 0.598 0.937 1 1 1
194 43.073579 -89.412735 0 0 0.358 0.015 0 0.912 0.051 0.606 0.92 1 1 1
195 43.073573 -89.412747 0.001 0.001 0.303 0.001 0.003 0.899 0.037 0.635 0.924 1 1 1
196 43.073573 -89.412735 0.009 0.006 0.344 0.003 0.015 0.946 0.036 0.599 0.91 1 1 1
197 43.073567 -89.412735 0 0.013 0.224 0.013 0 0.961 0.013 0.632 0.921 1 1 1
198 43.073573 -89.412735 0.005 0.01 0.341 0.005 0.01 0.944 0.044 0.632 0.939 1 1 1
199 43.073567 -89.412735 0 0 0.436 0.003 0.015 0.961 0.107 0.675 0.973 1 1 1
200 43.073574 -89.412735 0.005 0 0.431 0 0.033 0.957 0.076 0.716 0.962 1 1 1
201 43.073568 -89.412735 0.005 0.034 0.383 0.005 0.007 0.934 0.085 0.412 0.898 1 1 1
202 43.073574 -89.412735 0.022 0.022 0.292 0 0.004 0.953 0.011 0.332 0.883 1 1 1
203 43.073568 -89.412736 0.024 0.081 0.699 0.027 0.033 0.994 0.033 0.469 0.815 1 1 1
204 43.073568 -89.412736 0.013 0.133 0.48 0.027 0.027 0.973 0.013 0.267 0.72 1 1 1
205 43.073575 -89.412748 0.044 0.154 0.463 0 0.029 0.963 0.051 0.287 0.654 1 1 1
206 43.073575 -89.412785 0.01 0.02 0.422 0.03 0.02 0.94 0.02 0.231 0.628 0.995 1 1
207 43.073582 -89.412846 0.253 0.52 0.987 0.013 0.147 1 0.147 0.813 1 1 1 1
208 43.073582 -89.412908 0.544 0.676 0.985 0.015 0.221 1 0.103 0.853 0.985 1 1 1
209 43.073576 -89.412981 0.126 0.217 0.409 0.051 0.045 0.869 0.051 0.212 0.601 0.99 1 1
210 43.073564 -89.413067 0 0 0 0 0 0.026 0 0.013 0.013 0.237 0.934 1
211 43.073533 -89.413154 0 0.007 0.199 0.007 0.037 0.64 0.074 0.419 0.64 0.985 1 1
212 43.073508 -89.413240 0.192 0.49 0.576 0 0.182 0.742 0.126 0.561 0.722 0.995 1 1
213 43.073483 -89.413338 0 0.053 0.184 0.013 0.013 0.513 0.053 0.184 0.434 0.974 1 1
214 43.073471 -89.413437 0 0 0.081 0 0 0.404 0 0.088 0.331 0.956 1 1
215 43.073465 -89.413535 0.141 0.226 0.367 0.01 0.161 0.668 0.131 0.387 0.573 0.925 1 1
216 43.073466 -89.413646 0.56 0.853 0.973 0.107 0.6 0.973 0.52 0.96 0.987 1 1 1
217 43.073460 -89.413768 0.25 0.5 0.846 0.029 0.368 0.985 0.36 0.831 0.941 1 1 1
218 43.073461 -89.413879 0.387 0.744 0.95 0.166 0.709 0.985 0.693 0.98 1 1 1 1
219 43.073455 -89.414002 0.323 0.815 0.938 0.215 0.723 1 0.646 0.954 1 1 1 1
220 43.073456 -89.414125 0.603 0.925 0.979 0.541 0.87 1 0.918 1 1 1 1 1
221 43.073444 -89.414260 0.312 0.859 0.965 0.372 0.688 0.99 0.829 0.955 1 1 1 1
222 43.073445 -89.414395 0.419 0.946 0.932 0.405 0.662 0.959 0.838 0.932 1 1 1 1
223 43.073439 -89.414530 0.447 0.985 1 0.629 0.932 1 0.977 0.985 1 1 1 1
224 43.073440 -89.414653 0.869 1 1 0.91 0.965 1 0.99 1 1 1 1 1
225 43.073441 -89.414788 0.969 1 1 0.937 1 1 1 1 1 1 1 1
226 43.073435 -89.414911 0.937 1 1 0.937 1 1 1 1 1 1 1 1
227 43.073443 -89.415034 1 1 1 0 1 1 1 1 1 1 1 1
228 43.073397 -89.415990 0 1 1 1 1 1 1 1 1 1 1 1
229 43.073389 -89.415707 0.995 1 1 1 0.997 1 1 1 1 1 1 1
230 43.073388 -89.415560 0.968 1 1 0.957 0.989 1 0.995 1 1 1 1 1
231 43.073393 -89.415413 0.904 1 1 0.988 0.988 1 1 1 1 1 1 1
232 43.073393 -89.415265 0.981 1 1 1 1 1 0.99 1 1 1 1 1
233 43.073385 -89.415118 0.351 0.962 0.976 0.99 1 1 1 1 1 1 1 1
234 43.073385 -89.414983 0.487 0.949 0.962 1 1 1 1 1 1 1 1 1
235 43.073390 -89.414836 0.256 0.594 0.827 1 1 0.985 1 1 1 1 1 1
236 43.073383 -89.414688 0.05 0.357 0.628 0.99 0.99 0.94 0.995 0.975 0.99 1 1 1
237 43.073382 -89.414529 0.027 0.2 0.453 0.96 0.96 0.84 0.987 0.96 0.96 1 1 1
238 43.073375 -89.414381 0.221 0.412 0.507 0.963 0.956 0.794 0.978 0.971 0.963 1 1 1
239 43.073367 -89.414234 0.26 0.571 0.704 0.974 0.98 0.878 0.974 0.985 0.974 1 1 1
240 43.073366 -89.414074 0.434 0.895 0.934 1 1 1 1 1 1 1 1 1
241 43.073359 -89.413927 0.473 0.884 0.961 1 1 1 1 1 1 1 1 1
242 43.073358 -89.413780 0.223 0.406 0.683 0.97 0.96 0.931 0.975 0.96 0.99 1 1 1
243 43.073351 -89.413645 0.247 0.571 0.909 0.987 0.987 1 0.987 1 1 1 1 1
244 43.073350 -89.413509 0.291 0.463 0.866 0.978 0.993 0.978 0.985 0.993 0.985 1 1 1
245 43.073355 -89.413387 0.553 0.663 0.916 0.989 0.995 0.984 0.984 0.995 1 1 1 1
246 43.073348 -89.413276 0.579 0.75 0.921 1 0.987 1 0.987 1 1 1 1 1
247 43.073348 -89.413178 0.644 0.726 0.97 1 1 1 1 1 1 1 1 1
248 43.073347 -89.413092 0.673 0.901 0.97 0.99 0.99 1 1 1 1 1 1 1
249 43.073340 -89.413018 0.588 0.75 0.985 1 1 1 1 1 1 1 1 1
250 43.073340 -89.412969 0.517 0.898 0.959 1 1 1 1 1 1 1 1 1
251 43.073340 -89.412932 0.553 0.894 0.995 0.799 0.98 1 0.97 1 1 1 1 1
252 43.073340 -89.412920 0.919 0.959 1 0.095 0.932 1 0.73 1 1 1 1 1
253 43.073340 -89.412920 0.897 0.89 0.993 0.074 0.897 1 0.713 1 1 1 1 1
254 43.073340 -89.412908 0.934 0.934 1 0.066 0.869 1 0.657 1 1 1 1 1
255 43.073340 -89.412908 0.905 0.913 0.998 0.05 0.886 1 0.708 1 1 1 1 1
256 43.073340 -89.412895 0.852 0.903 0.998 0.04 0.811 1 0.581 0.999 1 1 1 1
257 43.073333 -89.412895 0.65 0.786 0.996 0.039 0.858 1 0.623 1 1 1 1 1
258 43.073333 -89.412895 0.739 0.807 0.99 0.024 0.912 1 0.624 1 1 1 1 1
259 43.073333 -89.412895 0.829 0.855 1 0.026 0.776 1 0.605 1 1 1 1 1
260 43.073333 -89.412895 0.628 0.746 0.99 0.052 0.857 1 0.649 1 1 1 1 1
261 43.073327 -89.412895 0.765 0.858 0.996 0.07 0.809 1 0.714 1 1 1 1 1
262 43.073327 -89.412895 0.607 0.763 0.963 0.037 0.6 1 0.548 0.963 1 1 1 1
263 43.073327 -89.412883 0.697 0.783 0.955 0.02 0.444 1 0.404 0.884 1 1 1 1
264 43.073326 -89.412846 0.487 0.487 0.842 0.026 0.197 0.987 0.171 0.763 0.961 1 1 1
265 43.073326 -89.412785 0.676 0.824 0.993 0 0.279 1 0.199 0.89 0.971 1 1 1
266 43.073326 -89.412724 0.603 0.764 0.955 0.025 0.141 1 0.101 0.628 0.854 1 1 1
267 43.073325 -89.412650 0.027 0.093 0.36 0 0.053 0.96 0.027 0.2 0.693 1 1 1
268 43.073318 -89.412564 0.066 0.096 0.301 0.015 0.015 0.875 0 0.176 0.588 0.985 1 1
269 43.073318 -89.412478 0.487 0.643 0.96 0.01 0.085 0.995 0.06 0.714 0.97 1 1 1
270 43.073311 -89.412380 0.733 0.8 1 0.013 0.227 1 0.2 0.92 1 1 1 1
271 43.073304 -89.412282 0.235 0.463 0.89 0.029 0.162 1 0.14 0.779 0.934 1 1 1
272 43.073304 -89.412196 0.515 0.889 0.98 0.025 0.323 1 0.263 0.864 0.97 1 1 1
273 43.073303 -89.412110 0.267 0.747 0.947 0.04 0.293 1 0.2 0.813 0.947 1 1 1
274 43.073296 -89.412012 0.319 0.732 0.899 0.014 0.196 1 0.152 0.761 0.906 1 1 1
275 43.073290 -89.411926 0.208 0.528 0.792 0.01 0.107 0.99 0.086 0.721 0.934 1 1 1
276 43.073289 -89.411840 0.039 0.079 0.553 0 0.053 0.987 0 0.342 0.737 1 1 1
277 43.073289 -89.411766 0.301 0.522 0.684 0.015 0.235 0.993 0.206 0.787 0.949 1 1 1
